CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,Churn
360,61,Male,Berlin,Silver,51,232,Toys,2023/5/19,Student,1
361,44,Female,Berlin,Bronze,30,932,Clothing,2023/6/20,Other,1
362,23,Other,Sydney,Gold,62,930,Electronics,2023/9/7,Retired,1
363,27,Female,Berlin,Gold,45,683,Sports,2023/5/28,Student,1
364,43,Male,Sydney,Bronze,17,903,Sports,2023/2/3,Student,0
365,45,Other,San Francisco,Bronze,57,460,Sports,2023/7/28,Salesperson,0
366,61,Other,Berlin,Bronze,51,1449,Sports,2023/7/13,Engineer,0
367,19,Other,Tokyo,Platinum,31,112,Clothing,2023/1/15,Artist,0
368,36,Other,San Francisco,Platinum,7,1903,Home Goods,2023/8/1,Teacher,0
369,48,Male,Tokyo,Platinum,15,889,Toys,2023/11/1,Student,1
370,50,Other,Tokyo,Silver,92,439,Toys,2023/2/20,Student,1
371,44,Other,Berlin,Silver,63,549,Sports,2023/10/1,Retired,1
372,38,Other,San Francisco,Gold,72,275,Books,2023/10/1,Artist,1
373,48,Other,Tokyo,Gold,88,1135,Sports,2023/7/3,Engineer,1
374,57,Female,Berlin,Gold,71,2504,Electronics,2023/9/27,Salesperson,0
375,18,Male,London,Gold,27,433,Sports,2023/2/1,Teacher,0
376,40,Male,San Francisco,Gold,31,470,Toys,2023/6/5,Engineer,0
377,52,Other,San Francisco,Platinum,51,1457,Sports,2023/7/29,Engineer,0
378,21,Other,San Francisco,Platinum,2,243,Books,2023/10/11,Artist,1
379,24,Other,Boston,Platinum,39,597,Clothing,2023/11/26,Doctor,1
380,30,Male,London,Platinum,71,626,Toys,2023/1/3,Doctor,0
381,57,Other,London,Gold,67,2095,Home Goods,2023/1/13,Retired,0
382,56,Male,Berlin,Platinum,74,1951,Clothing,2023/12/9,Salesperson,1
383,37,Male,Berlin,Platinum,57,1869,Home Goods,2023/2/25,Retired,1
384,65,Other,Berlin,Bronze,26,289,Home Goods,2023/8/30,Teacher,1
385,66,Male,London,Silver,24,3563,Electronics,2023/3/15,Other,1
386,24,Male,Tokyo,Silver,74,1264,Sports,2023/12/22,Teacher,0
387,31,Female,San Francisco,Platinum,8,546,Sports,2023/12/29,Other,1
388,54,Other,Tokyo,Bronze,94,383,Books,2023/2/12,Doctor,1
389,41,Female,London,Platinum,85,267,Books,2023/9/11,Student,1
390,40,Female,Sydney,Silver,63,901,Electronics,2023/8/14,Teacher,1
391,20,Other,Tokyo,Silver,66,506,Electronics,2023/3/21,Other,0
392,46,Other,San Francisco,Silver,70,1817,Home Goods,2023/12/4,Other,0
393,60,Female,Berlin,Bronze,90,2242,Home Goods,2023/5/26,Retired,1
394,49,Male,Berlin,Bronze,48,109,Toys,2023/9/11,Doctor,1
395,27,Male,Berlin,Silver,80,774,Sports,2023/6/10,Teacher,0
396,59,Female,Boston,Platinum,67,3736,Electronics,2023/2/17,Teacher,0
397,42,Other,Sydney,Platinum,58,297,Sports,2023/3/6,Engineer,1
398,63,Female,San Francisco,Silver,9,711,Electronics,2023/12/7,Engineer,1
399,47,Female,Sydney,Silver,18,239,Books,2023/1/11,Doctor,1
400,30,Male,Tokyo,Silver,42,2278,Electronics,2023/12/25,Doctor,0
401,36,Other,Tokyo,Platinum,69,198,Books,2023/11/7,Student,0
402,60,Other,San Francisco,Bronze,16,483,Toys,2023/3/25,Other,1
403,29,Female,San Francisco,Gold,21,589,Clothing,2023/5/29,Salesperson,1
404,59,Male,Berlin,Bronze,3,513,Clothing,2023/5/29,Engineer,1
405,54,Male,Berlin,Silver,36,2762,Electronics,2023/8/10,Engineer,0
406,66,Female,Tokyo,Gold,22,399,Toys,2023/11/18,Salesperson,1
407,34,Female,Sydney,Gold,48,3054,Electronics,2023/11/2,Teacher,1
408,48,Male,Boston,Platinum,49,2525,Electronics,2023/3/16,Engineer,1
409,69,Male,Tokyo,Platinum,83,934,Clothing,2023/12/12,Salesperson,0
410,60,Female,Berlin,Platinum,98,428,Toys,2023/8/7,Doctor,0
411,38,Male,Sydney,Silver,45,202,Books,2023/1/2,Doctor,1
412,53,Female,Boston,Bronze,63,4358,Electronics,2023/12/31,Retired,1
413,59,Other,San Francisco,Gold,51,180,Books,2023/8/5,Salesperson,0
414,35,Male,London,Silver,29,219,Books,2023/12/4,Teacher,0
415,20,Female,Tokyo,Gold,72,3183,Electronics,2023/5/3,Engineer,0
416,39,Male,London,Silver,87,1248,Clothing,2023/9/6,Student,1
417,47,Male,Boston,Silver,12,1434,Sports,2023/6/29,Teacher,0
418,54,Other,London,Bronze,41,270,Sports,2023/4/29,Artist,1
419,63,Other,San Francisco,Gold,90,187,Books,2023/6/19,Artist,0
420,64,Female,Sydney,Silver,53,1726,Electronics,2023/7/25,Artist,0
421,34,Other,Sydney,Bronze,41,417,Books,2023/5/27,Artist,1
422,45,Male,Boston,Gold,40,1304,Sports,2023/11/17,Other,1
423,26,Male,Sydney,Platinum,88,158,Toys,2023/10/20,Doctor,0
424,46,Male,Boston,Platinum,74,147,Toys,2023/12/2,Engineer,0
425,20,Other,San Francisco,Platinum,56,1343,Home Goods,2023/10/27,Student,0
426,53,Other,London,Bronze,24,1125,Sports,2023/9/27,Other,1
427,31,Other,Tokyo,Bronze,66,278,Clothing,2023/3/2,Retired,0
428,59,Other,Sydney,Gold,40,135,Books,2023/3/8,Retired,1
429,54,Other,Sydney,Silver,31,157,Books,2023/7/25,Teacher,0
430,54,Other,Boston,Bronze,59,930,Home Goods,2023/3/5,Doctor,1
431,58,Other,Sydney,Gold,84,2465,Home Goods,2023/5/11,Doctor,0
432,36,Female,Sydney,Gold,14,244,Clothing,2023/1/29,Other,1
433,51,Male,Berlin,Silver,81,798,Home Goods,2023/7/26,Other,0
434,56,Female,Tokyo,Gold,13,2614,Electronics,2023/5/21,Other,0
435,69,Female,London,Bronze,63,325,Books,2023/12/4,Engineer,0
436,64,Male,Boston,Gold,8,52,Toys,2023/10/10,Artist,0
437,58,Female,London,Gold,38,752,Sports,2023/11/14,Salesperson,1
438,43,Male,Tokyo,Silver,26,415,Books,2023/2/1,Retired,1
439,57,Male,Sydney,Gold,84,713,Toys,2023/8/23,Retired,0
440,66,Male,San Francisco,Gold,75,245,Books,2023/3/18,Other,1
441,55,Other,Berlin,Platinum,76,1219,Sports,2023/4/9,Retired,0
442,20,Other,London,Silver,73,3298,Electronics,2023/9/16,Teacher,0
443,52,Female,Berlin,Gold,50,127,Books,2023/8/10,Other,0
444,46,Other,Tokyo,Gold,59,2369,Electronics,2023/3/16,Engineer,0
445,32,Female,Berlin,Bronze,71,290,Sports,2023/9/24,Teacher,1
446,29,Other,London,Platinum,67,1630,Clothing,2023/1/15,Engineer,1
447,60,Other,Berlin,Platinum,91,2712,Home Goods,2023/9/2,Other,0
448,44,Female,London,Platinum,41,72,Books,2023/8/2,Salesperson,0
449,58,Female,Berlin,Bronze,94,231,Books,2023/6/12,Engineer,1
450,39,Male,London,Gold,37,1044,Clothing,2023/4/2,Retired,1
451,34,Other,Berlin,Platinum,84,2145,Electronics,2023/1/6,Retired,1
452,46,Other,Sydney,Gold,48,536,Toys,2023/5/19,Engineer,1
453,55,Male,Boston,Gold,18,325,Home Goods,2023/1/26,Retired,1
454,59,Male,London,Bronze,66,834,Electronics,2023/12/10,Other,1
455,63,Other,Boston,Bronze,76,319,Clothing,2023/7/4,Student,0
456,58,Other,London,Platinum,44,496,Books,2023/7/10,Salesperson,1
457,60,Female,Tokyo,Platinum,94,2747,Home Goods,2023/7/26,Artist,0
458,29,Female,Sydney,Platinum,83,3069,Electronics,2023/10/26,Artist,1
459,40,Male,Boston,Silver,61,323,Toys,2023/1/13,Doctor,0
460,24,Male,London,Platinum,73,1761,Clothing,2023/7/15,Artist,1
461,50,Male,Boston,Bronze,51,54,Books,2023/6/3,Teacher,0
462,32,Female,San Francisco,Bronze,25,2851,Electronics,2023/1/30,Engineer,0
463,54,Male,Tokyo,Silver,15,1350,Home Goods,2023/12/20,Teacher,1
464,41,Other,Tokyo,Gold,23,882,Electronics,2023/8/15,Doctor,1
465,29,Other,Sydney,Platinum,29,2400,Home Goods,2023/12/6,Retired,0
466,53,Male,Berlin,Platinum,46,3468,Electronics,2023/5/16,Engineer,1
467,50,Female,San Francisco,Gold,37,449,Clothing,2023/8/15,Engineer,1
468,64,Female,Sydney,Gold,79,249,Books,2023/5/10,Student,1
469,45,Female,Sydney,Gold,29,489,Clothing,2023/11/18,Artist,1
470,67,Female,Berlin,Gold,47,486,Toys,2023/3/18,Retired,0
471,56,Other,Tokyo,Bronze,16,2535,Home Goods,2023/6/14,Retired,0
472,18,Other,Berlin,Platinum,71,1895,Clothing,2023/7/30,Doctor,1
473,40,Other,San Francisco,Bronze,38,4885,Electronics,2023/8/3,Salesperson,1
474,51,Male,London,Gold,31,62,Books,2023/1/13,Salesperson,0
475,24,Male,Boston,Bronze,76,173,Books,2023/2/5,Engineer,1
476,54,Female,Sydney,Platinum,12,1643,Home Goods,2023/8/24,Teacher,0
477,36,Other,Boston,Silver,21,928,Clothing,2023/8/3,Doctor,1
478,45,Female,London,Bronze,91,1696,Home Goods,2023/3/15,Other,1
479,46,Male,San Francisco,Silver,86,530,Toys,2023/6/7,Other,0
480,55,Female,Sydney,Platinum,73,300,Books,2023/8/15,Salesperson,1
481,56,Female,San Francisco,Bronze,45,2571,Electronics,2023/10/21,Retired,0
482,68,Male,Berlin,Platinum,4,1572,Clothing,2023/11/18,Student,0
483,48,Male,San Francisco,Gold,31,1997,Electronics,2023/10/3,Retired,1
484,68,Female,Boston,Silver,63,755,Sports,2023/1/30,Engineer,0
485,64,Other,Sydney,Platinum,77,482,Books,2023/3/3,Other,1
486,25,Other,Tokyo,Platinum,44,663,Sports,2023/9/19,Other,0
487,39,Male,San Francisco,Platinum,71,296,Books,2023/1/12,Student,1
488,34,Male,Berlin,Platinum,87,3532,Electronics,2023/12/8,Salesperson,1
489,57,Other,Boston,Platinum,17,752,Clothing,2023/11/24,Doctor,0
490,47,Female,Boston,Platinum,3,801,Sports,2023/10/19,Other,0
491,29,Female,Tokyo,Silver,55,4662,Electronics,2023/6/8,Other,0
492,32,Male,Boston,Silver,24,897,Home Goods,2023/5/31,Doctor,0
493,58,Other,London,Bronze,2,61,Books,2023/3/26,Teacher,0
494,48,Other,Boston,Silver,23,330,Books,2023/4/29,Salesperson,0
495,26,Other,Berlin,Bronze,11,350,Clothing,2023/6/3,Student,0
496,58,Other,Boston,Silver,33,315,Toys,2023/3/19,Doctor,1
497,66,Female,Tokyo,Silver,98,862,Clothing,2023/12/13,Artist,1
498,48,Other,Tokyo,Gold,15,850,Toys,2023/6/30,Other,1
499,41,Other,Berlin,Gold,34,2362,Home Goods,2023/4/11,Other,1
500,20,Female,Boston,Silver,76,1773,Clothing,2023/4/25,Doctor,1
501,46,Female,London,Platinum,67,159,Clothing,2023/10/12,Artist,0
502,18,Other,Sydney,Bronze,37,673,Sports,2023/4/19,Artist,0
503,57,Male,Boston,Silver,37,479,Sports,2023/11/21,Other,1
504,30,Male,Sydney,Bronze,27,523,Home Goods,2023/8/4,Teacher,1
505,35,Female,London,Platinum,59,1886,Electronics,2023/1/27,Doctor,0
506,51,Male,Berlin,Silver,54,823,Sports,2023/1/11,Student,0
507,28,Female,London,Platinum,40,1735,Home Goods,2023/6/12,Student,0
508,46,Male,Sydney,Bronze,34,4511,Electronics,2023/11/8,Salesperson,1
509,59,Male,Berlin,Platinum,27,796,Toys,2023/5/18,Other,0
510,29,Other,Sydney,Platinum,66,420,Toys,2023/7/1,Doctor,0
511,23,Male,Boston,Gold,30,192,Toys,2023/4/25,Retired,0
512,35,Other,San Francisco,Bronze,31,2336,Home Goods,2023/9/12,Teacher,1
513,23,Male,Boston,Platinum,38,770,Toys,2023/12/5,Retired,0
514,60,Other,San Francisco,Platinum,3,1798,Electronics,2023/5/25,Artist,0
515,40,Female,San Francisco,Silver,24,1567,Clothing,2023/6/8,Student,1
516,32,Female,Tokyo,Silver,83,385,Books,2023/7/10,Doctor,0
517,41,Female,San Francisco,Bronze,24,828,Clothing,2023/4/7,Engineer,1
518,35,Other,Boston,Gold,55,2399,Home Goods,2023/5/6,Student,1
519,28,Male,Tokyo,Gold,65,750,Clothing,2023/12/14,Other,1
520,26,Male,Berlin,Platinum,38,2774,Home Goods,2023/11/22,Teacher,1
521,66,Other,San Francisco,Platinum,47,721,Clothing,2023/3/31,Artist,0
522,37,Male,Sydney,Silver,80,2408,Home Goods,2023/2/6,Teacher,0
523,30,Female,Berlin,Bronze,76,438,Toys,2023/9/1,Engineer,0
524,43,Female,Sydney,Platinum,10,418,Books,2023/6/12,Retired,0
525,31,Female,Berlin,Silver,9,2539,Home Goods,2023/4/25,Artist,1
526,34,Other,London,Bronze,69,217,Toys,2023/8/10,Salesperson,0
527,22,Other,Boston,Platinum,87,2998,Electronics,2023/4/8,Doctor,1
528,42,Female,Tokyo,Gold,86,2183,Home Goods,2023/2/19,Engineer,0
529,45,Female,San Francisco,Gold,53,600,Clothing,2023/10/24,Student,1
530,68,Female,Boston,Bronze,59,794,Toys,2023/8/26,Doctor,0
531,22,Other,Tokyo,Platinum,49,1347,Sports,2023/1/21,Teacher,0
532,21,Male,Tokyo,Gold,15,125,Books,2023/11/2,Salesperson,0
533,30,Female,Sydney,Bronze,8,1158,Sports,2023/3/7,Salesperson,1
534,20,Female,Tokyo,Silver,86,1128,Sports,2023/1/30,Artist,1
535,30,Male,San Francisco,Gold,6,1336,Clothing,2023/12/22,Teacher,0
536,50,Female,Tokyo,Gold,90,96,Books,2023/6/12,Teacher,0
537,50,Male,Sydney,Gold,36,1519,Electronics,2023/9/27,Doctor,1
538,33,Female,Tokyo,Gold,42,2095,Electronics,2023/2/3,Engineer,1
539,54,Female,Berlin,Platinum,48,1498,Clothing,2023/8/3,Teacher,1
540,28,Male,Sydney,Bronze,86,2649,Electronics,2023/3/11,Teacher,0
541,30,Other,Boston,Gold,64,298,Toys,2023/6/7,Engineer,1
542,36,Female,San Francisco,Silver,88,399,Books,2023/10/22,Salesperson,0
543,48,Male,Berlin,Platinum,4,1881,Clothing,2023/6/12,Artist,0
544,23,Male,Sydney,Platinum,71,272,Books,2023/6/6,Teacher,1
545,34,Female,Tokyo,Silver,41,4931,Electronics,2023/9/4,Retired,1
546,49,Female,Berlin,Platinum,42,357,Home Goods,2023/10/15,Engineer,1
547,50,Male,Berlin,Platinum,86,234,Toys,2023/9/24,Other,0
548,61,Female,Berlin,Bronze,42,1132,Clothing,2023/1/28,Salesperson,0
549,62,Other,San Francisco,Gold,19,175,Toys,2023/10/30,Other,0
550,49,Male,Berlin,Bronze,33,794,Toys,2023/7/2,Engineer,1
551,61,Other,Berlin,Bronze,28,1003,Sports,2023/3/18,Student,0
552,53,Female,Sydney,Gold,86,1055,Electronics,2023/7/7,Other,0
553,62,Male,San Francisco,Bronze,36,107,Books,2023/12/25,Retired,0
554,42,Other,San Francisco,Bronze,61,2771,Home Goods,2023/1/22,Engineer,0
555,33,Other,Sydney,Platinum,68,2062,Home Goods,2023/10/25,Other,0
556,39,Female,Berlin,Bronze,12,3062,Electronics,2023/12/1,Teacher,0
557,37,Female,London,Gold,44,106,Clothing,2023/10/24,Teacher,1
558,31,Female,Boston,Platinum,13,1211,Clothing,2023/11/7,Student,1
559,51,Male,San Francisco,Gold,64,1883,Clothing,2023/5/25,Doctor,1
560,22,Female,London,Gold,21,1441,Sports,2023/8/15,Other,0
561,57,Other,Boston,Bronze,93,1437,Home Goods,2023/1/15,Other,0
562,21,Male,Boston,Platinum,63,993,Sports,2023/1/17,Retired,1
563,52,Other,Boston,Platinum,71,96,Books,2023/2/23,Other,1
564,52,Male,London,Platinum,14,2273,Electronics,2023/8/31,Doctor,0
565,60,Other,Tokyo,Platinum,19,1191,Electronics,2023/10/15,Engineer,0
566,32,Male,Sydney,Platinum,92,1990,Clothing,2023/8/20,Salesperson,0
567,36,Other,Berlin,Silver,25,216,Clothing,2023/10/25,Student,1
568,56,Other,Berlin,Platinum,8,1828,Home Goods,2023/8/28,Engineer,1
569,56,Other,Boston,Gold,82,1669,Clothing,2023/2/17,Doctor,0
570,66,Other,Sydney,Gold,13,399,Toys,2023/8/9,Other,0
571,35,Female,Sydney,Bronze,29,362,Sports,2023/8/11,Teacher,1
572,23,Male,Berlin,Silver,57,4773,Electronics,2023/6/11,Student,1
573,56,Other,Sydney,Silver,32,614,Home Goods,2023/9/10,Retired,0
574,45,Male,Sydney,Platinum,91,132,Sports,2023/7/6,Salesperson,0
575,26,Other,London,Gold,53,377,Toys,2023/9/16,Artist,1
576,58,Female,Tokyo,Silver,82,1273,Clothing,2023/3/23,Engineer,0
577,23,Female,Berlin,Gold,78,1484,Clothing,2023/5/5,Retired,1
578,23,Other,San Francisco,Platinum,34,1391,Sports,2023/8/3,Retired,0
579,25,Female,London,Bronze,72,666,Sports,2023/4/12,Teacher,1
580,32,Male,Tokyo,Gold,23,275,Toys,2023/10/30,Teacher,0
581,55,Female,Sydney,Gold,81,4360,Electronics,2023/12/7,Other,0
582,59,Other,Tokyo,Gold,66,361,Books,2023/1/2,Salesperson,1
583,32,Male,Sydney,Gold,66,205,Books,2023/3/23,Retired,1
584,51,Female,Tokyo,Bronze,72,68,Books,2023/10/30,Salesperson,1
585,45,Female,Tokyo,Bronze,32,764,Home Goods,2023/12/27,Student,0
586,69,Female,Tokyo,Platinum,31,368,Books,2023/11/17,Student,1
587,31,Other,Tokyo,Platinum,99,442,Books,2023/6/11,Doctor,1
588,48,Male,Berlin,Bronze,25,1876,Clothing,2023/5/16,Other,1
589,61,Other,San Francisco,Bronze,15,3955,Electronics,2023/9/5,Doctor,0
590,64,Female,Sydney,Gold,47,1247,Sports,2023/2/15,Other,1
591,27,Male,Berlin,Platinum,60,480,Sports,2023/4/25,Engineer,1
592,21,Male,London,Silver,84,4769,Electronics,2023/2/20,Artist,1
593,21,Other,Berlin,Gold,99,693,Clothing,2023/1/25,Other,1
594,21,Female,Sydney,Silver,32,1397,Electronics,2023/7/8,Retired,1
595,51,Other,San Francisco,Bronze,54,1186,Electronics,2023/10/13,Teacher,0
596,53,Female,Tokyo,Bronze,45,1245,Electronics,2023/1/30,Student,0
597,34,Other,Tokyo,Gold,95,4919,Electronics,2023/10/7,Engineer,0
598,46,Female,Sydney,Silver,43,1866,Home Goods,2023/12/2,Doctor,0
599,55,Male,Berlin,Bronze,85,839,Toys,2023/4/20,Other,0
600,18,Other,London,Gold,98,3328,Electronics,2023/4/13,Student,1
601,55,Other,Sydney,Gold,31,781,Home Goods,2023/6/30,Salesperson,0
602,47,Male,Sydney,Silver,48,4657,Electronics,2023/3/26,Teacher,0
603,36,Other,Boston,Platinum,71,1364,Sports,2023/3/18,Doctor,0
604,32,Other,Berlin,Gold,70,397,Books,2023/4/14,Other,0
605,57,Male,Boston,Bronze,18,1417,Sports,2023/7/20,Salesperson,1
606,24,Other,Berlin,Silver,55,1163,Electronics,2023/4/14,Salesperson,0
607,46,Other,San Francisco,Bronze,52,569,Sports,2023/10/26,Salesperson,1
608,28,Female,San Francisco,Platinum,30,1329,Sports,2023/12/5,Engineer,1
609,50,Female,Sydney,Silver,96,591,Toys,2023/7/5,Salesperson,0
610,64,Female,Boston,Platinum,11,140,Sports,2023/1/9,Teacher,1
611,47,Male,Sydney,Gold,84,2614,Home Goods,2023/11/18,Engineer,1
612,36,Other,San Francisco,Silver,28,384,Home Goods,2023/2/16,Engineer,0
613,54,Other,Boston,Silver,41,764,Home Goods,2023/3/26,Doctor,0
614,47,Male,Tokyo,Gold,60,2763,Electronics,2023/10/18,Retired,1
615,57,Female,San Francisco,Gold,56,1295,Sports,2023/1/8,Teacher,1
616,46,Male,San Francisco,Platinum,80,1131,Sports,2023/2/6,Salesperson,0
617,47,Other,Sydney,Bronze,30,2151,Home Goods,2023/8/19,Doctor,1
618,57,Other,Tokyo,Bronze,32,2665,Home Goods,2023/6/23,Salesperson,0
619,44,Other,San Francisco,Silver,29,961,Toys,2023/3/27,Doctor,1
620,45,Male,Tokyo,Gold,62,80,Books,2023/12/2,Salesperson,1
621,60,Male,San Francisco,Platinum,58,4640,Electronics,2023/1/23,Retired,1
622,30,Female,London,Bronze,23,2202,Home Goods,2023/6/6,Student,1
623,35,Female,Sydney,Bronze,45,82,Books,2023/6/12,Engineer,1
624,25,Other,Sydney,Silver,92,888,Toys,2023/2/6,Teacher,0
625,45,Female,Berlin,Platinum,88,1045,Sports,2023/3/3,Doctor,1
626,25,Female,Boston,Gold,79,2591,Home Goods,2023/11/23,Doctor,0
627,37,Female,Tokyo,Silver,43,768,Toys,2023/3/13,Other,1
628,69,Other,Tokyo,Platinum,86,3403,Electronics,2023/5/17,Other,1
629,50,Male,Boston,Silver,44,252,Toys,2023/4/17,Teacher,1
630,30,Female,Sydney,Silver,80,71,Books,2023/10/20,Salesperson,1
631,56,Other,Tokyo,Bronze,62,3675,Electronics,2023/9/10,Engineer,1
632,69,Female,Berlin,Gold,48,1124,Sports,2023/4/25,Salesperson,0
633,50,Male,Sydney,Gold,84,1031,Clothing,2023/3/15,Other,1
634,48,Male,Berlin,Platinum,58,373,Sports,2023/9/12,Other,0
635,40,Other,Tokyo,Platinum,34,585,Toys,2023/9/30,Student,0
636,23,Male,Berlin,Gold,37,542,Electronics,2023/6/13,Student,0
637,45,Male,San Francisco,Platinum,74,638,Toys,2023/8/15,Artist,0
638,49,Male,San Francisco,Bronze,80,4643,Electronics,2023/1/10,Retired,0
639,59,Female,Tokyo,Platinum,50,1932,Clothing,2023/8/16,Teacher,1
640,40,Female,San Francisco,Platinum,66,899,Home Goods,2023/11/10,Teacher,0
641,30,Male,San Francisco,Gold,12,4184,Electronics,2023/8/3,Artist,0
642,63,Other,Sydney,Gold,47,3115,Electronics,2023/2/1,Other,0
643,40,Other,Berlin,Gold,48,377,Toys,2023/10/7,Student,0
644,56,Male,Sydney,Gold,68,522,Clothing,2023/5/17,Other,1
645,36,Male,San Francisco,Gold,79,71,Books,2023/10/14,Artist,1
646,47,Male,Boston,Platinum,49,207,Books,2023/5/25,Retired,1
647,47,Female,Boston,Gold,1,754,Toys,2023/10/17,Salesperson,1
648,36,Male,London,Gold,9,956,Home Goods,2023/5/14,Artist,0
649,49,Other,Berlin,Platinum,43,591,Clothing,2023/8/31,Teacher,0
650,67,Male,Sydney,Silver,70,558,Toys,2023/11/30,Engineer,0
651,52,Male,Boston,Gold,65,1234,Home Goods,2023/5/3,Student,1
652,37,Female,Sydney,Bronze,37,859,Toys,2023/1/30,Doctor,0
653,47,Female,Tokyo,Gold,63,732,Home Goods,2023/5/21,Retired,0
654,63,Male,Tokyo,Gold,53,722,Home Goods,2023/11/4,Salesperson,0
655,61,Female,London,Platinum,92,912,Clothing,2023/6/27,Other,0
656,69,Female,San Francisco,Silver,69,714,Sports,2023/2/28,Engineer,0
657,40,Other,San Francisco,Platinum,77,1070,Sports,2023/3/7,Student,0
658,33,Male,Boston,Platinum,11,143,Toys,2023/3/3,Engineer,1
659,25,Male,Boston,Bronze,92,4399,Electronics,2023/6/26,Other,0
660,66,Female,San Francisco,Gold,47,656,Sports,2023/6/24,Doctor,1
661,46,Other,San Francisco,Bronze,38,1062,Clothing,2023/12/9,Other,0
662,37,Male,Berlin,Platinum,36,1825,Home Goods,2023/5/23,Artist,1
663,45,Male,London,Platinum,92,88,Books,2023/12/3,Engineer,0
664,61,Female,Berlin,Bronze,92,55,Books,2023/12/25,Other,1
665,37,Male,Sydney,Gold,65,754,Clothing,2023/4/7,Artist,1
666,33,Male,London,Gold,83,1748,Home Goods,2023/5/22,Other,0
667,24,Male,London,Gold,35,2626,Home Goods,2023/9/27,Doctor,1
668,42,Male,San Francisco,Platinum,48,787,Sports,2023/10/20,Other,0
669,40,Other,Boston,Silver,62,478,Toys,2023/7/2,Retired,1
670,29,Female,Berlin,Silver,81,2834,Home Goods,2023/1/28,Salesperson,1
671,55,Other,San Francisco,Silver,28,291,Home Goods,2023/7/11,Salesperson,1
672,19,Female,Sydney,Silver,1,1125,Clothing,2023/12/26,Retired,1
673,47,Other,Sydney,Silver,88,198,Toys,2023/1/22,Teacher,1
674,33,Female,Sydney,Silver,70,299,Clothing,2023/6/19,Teacher,0
675,69,Other,Boston,Silver,69,650,Toys,2023/4/20,Student,0
676,52,Other,Berlin,Bronze,42,1820,Clothing,2023/5/4,Salesperson,1
677,40,Male,Tokyo,Silver,30,228,Toys,2023/9/23,Teacher,1
678,63,Female,London,Bronze,42,494,Toys,2023/5/2,Other,1
679,69,Other,London,Silver,63,2371,Electronics,2023/9/18,Student,0
680,60,Other,Tokyo,Gold,37,690,Toys,2023/1/26,Artist,1
681,40,Female,Tokyo,Silver,59,834,Sports,2023/10/8,Teacher,0
682,63,Male,Sydney,Platinum,53,415,Books,2023/7/31,Retired,1
683,57,Male,Sydney,Platinum,94,4860,Electronics,2023/2/14,Student,1
684,36,Female,London,Gold,77,310,Toys,2023/7/2,Artist,0
685,58,Male,Sydney,Platinum,41,437,Books,2023/12/24,Artist,1
686,62,Male,Boston,Silver,27,687,Sports,2023/1/17,Engineer,1
687,34,Female,London,Gold,75,187,Books,2023/7/1,Teacher,0
688,35,Other,Sydney,Bronze,63,268,Books,2023/8/1,Salesperson,0
689,61,Female,London,Gold,12,839,Toys,2023/9/10,Retired,0
690,42,Male,Tokyo,Bronze,85,860,Home Goods,2023/6/19,Other,0
691,56,Male,San Francisco,Silver,42,1586,Home Goods,2023/12/16,Retired,0
692,18,Other,San Francisco,Bronze,1,906,Toys,2023/9/29,Doctor,1
693,66,Female,Tokyo,Gold,62,628,Clothing,2023/3/16,Retired,1
694,51,Male,Berlin,Bronze,70,2773,Home Goods,2023/1/7,Student,1
695,36,Female,London,Platinum,7,1861,Home Goods,2023/4/16,Artist,0
696,25,Male,London,Gold,31,4485,Electronics,2023/7/14,Engineer,0
697,32,Female,San Francisco,Platinum,55,1474,Electronics,2023/10/21,Doctor,1
698,54,Female,Tokyo,Platinum,40,1786,Clothing,2023/6/22,Doctor,1
699,44,Female,Berlin,Silver,99,1018,Sports,2023/10/7,Other,1
700,50,Other,Sydney,Platinum,95,315,Books,2023/7/17,Other,0
701,19,Other,Tokyo,Silver,47,1203,Home Goods,2023/7/15,Student,0
702,66,Other,San Francisco,Platinum,78,706,Home Goods,2023/10/5,Teacher,1
703,42,Other,San Francisco,Bronze,38,1059,Clothing,2023/2/13,Artist,0
704,40,Other,Tokyo,Platinum,49,4009,Electronics,2023/7/6,Student,0
705,52,Male,San Francisco,Platinum,27,62,Books,2023/1/20,Doctor,1
706,48,Other,London,Gold,4,455,Books,2023/6/30,Student,1
707,39,Other,Boston,Silver,48,1514,Electronics,2023/9/30,Salesperson,0
708,22,Female,Boston,Gold,82,97,Books,2023/8/7,Engineer,1
709,21,Other,Berlin,Platinum,88,1011,Electronics,2023/4/2,Retired,1
710,66,Male,San Francisco,Gold,1,1299,Electronics,2023/11/24,Teacher,0
711,36,Other,Sydney,Gold,71,2300,Home Goods,2023/3/9,Student,0
712,51,Other,Berlin,Platinum,46,3126,Electronics,2023/4/30,Engineer,0
713,29,Other,Berlin,Platinum,4,708,Clothing,2023/8/5,Salesperson,0
714,29,Other,Berlin,Bronze,1,1703,Clothing,2023/7/3,Other,1
715,30,Female,Berlin,Gold,55,974,Sports,2023/8/3,Retired,1
716,22,Female,Boston,Gold,5,557,Clothing,2023/2/9,Student,1
717,63,Other,Tokyo,Silver,46,1687,Electronics,2023/4/24,Engineer,0
718,18,Male,Tokyo,Silver,47,403,Sports,2023/8/16,Other,0
719,43,Male,Boston,Bronze,73,3846,Electronics,2023/11/5,Other,0
